Group,Tag1 NodeId,Tag1 Name,Tag1 Value,Tag2 NodeId,Tag2 Name,Tag2 Value,Timestamp,Scan Rate (s),CPU (%),Memory (%)
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:36:13.368,5.507,28.6,84.5
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:36:13.368,5.507,0.0,84.5
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:36:13.368,5.507,0.0,84.5
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:36:13.368,5.507,0.0,84.5
13,ns=2;s=Channel2.RX3i.A12,A12,2544861184,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:36:13.368,5.507,14.3,84.5
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:36:13.368,5.507,0.0,84.5
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:36:13.368,5.507,20.0,84.5
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:36:13.368,5.507,0.0,84.5
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2547417088,2025-02-13 15:36:13.368,5.507,14.3,84.5
18,ns=2;s=Channel2.RX3i.A129,A129,2147522522,ns=2;s=Channel2.RX3i.A13,A13,2147784671,2025-02-13 15:36:13.368,5.507,0.0,84.5
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2548793344,2025-02-13 15:36:13.368,5.507,0.0,84.5
20,ns=2;s=Channel2.RX3i.A132,A132,2147522543,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:36:13.368,5.507,25.0,84.5
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:36:13.368,5.507,0.0,84.5
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:36:13.368,5.507,0.0,84.5
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:36:13.368,5.507,22.2,84.5
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2551414784,2025-02-13 15:36:13.368,5.507,14.3,84.4
25,ns=2;s=Channel2.RX3i.A141,A141,2147784728,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:36:13.368,5.507,20.0,84.2
1,ns=2;s=Channel2.RX3i.A1,A1,2147522626,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:36:18.871,5.503,10.2,83.4
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147522640,2025-02-13 15:36:18.871,5.503,75.0,83.3
3,ns=2;s=Channel2.RX3i.A101,A101,2555936768,ns=2;s=Channel2.RX3i.A102,A102,2147522652,2025-02-13 15:36:18.871,5.503,0.0,83.3
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:36:18.871,5.503,12.5,83.4
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:36:18.871,5.503,0.0,83.4
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:36:18.871,5.503,0.0,83.4
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:36:18.871,5.503,57.1,83.4
8,ns=2;s=Channel2.RX3i.A110,A110,2558558208,ns=2;s=Channel2.RX3i.A111,A111,2147784836,2025-02-13 15:36:18.871,5.503,0.0,83.4
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:36:18.871,5.503,0.0,83.4
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:36:18.871,5.503,0.0,83.4
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:36:18.871,5.503,0.0,83.4
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:36:18.871,5.503,0.0,83.4
13,ns=2;s=Channel2.RX3i.A12,A12,2561376256,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:36:18.871,5.503,40.0,83.4
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:36:18.871,5.503,66.7,83.4
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:36:18.871,5.503,0.0,83.4
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:36:18.871,5.503,50.0,83.4
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2563801088,2025-02-13 15:36:18.871,5.503,0.0,83.4
18,ns=2;s=Channel2.RX3i.A129,A129,2147522773,ns=2;s=Channel2.RX3i.A13,A13,2147784922,2025-02-13 15:36:18.871,5.503,0.0,83.4
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2565242880,2025-02-13 15:36:18.871,5.503,11.1,83.4
20,ns=2;s=Channel2.RX3i.A132,A132,2147522794,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:36:18.871,5.503,0.0,83.4
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:36:18.871,5.503,0.0,83.4
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:36:18.871,5.503,0.0,83.4
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:36:18.871,5.503,0.0,83.4
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2567864320,2025-02-13 15:36:18.871,5.503,40.0,83.4
25,ns=2;s=Channel2.RX3i.A141,A141,2147784978,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:36:18.871,5.503,20.0,83.4
1,ns=2;s=Channel2.RX3i.A1,A1,2147522626,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:36:18.869,5.505,10.2,83.4
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147522640,2025-02-13 15:36:18.869,5.505,75.0,83.3
3,ns=2;s=Channel2.RX3i.A101,A101,2555936768,ns=2;s=Channel2.RX3i.A102,A102,2147522652,2025-02-13 15:36:18.869,5.505,0.0,83.3
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:36:18.869,5.505,12.5,83.4
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:36:18.869,5.505,0.0,83.4
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:36:18.869,5.505,0.0,83.4
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:36:18.869,5.505,57.1,83.4
8,ns=2;s=Channel2.RX3i.A110,A110,2558558208,ns=2;s=Channel2.RX3i.A111,A111,2147784836,2025-02-13 15:36:18.869,5.505,0.0,83.4
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:36:18.869,5.505,0.0,83.4
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:36:18.869,5.505,0.0,83.4
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:36:18.869,5.505,0.0,83.4
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:36:18.869,5.505,20.0,83.4
13,ns=2;s=Channel2.RX3i.A12,A12,2561376256,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:36:18.869,5.505,25.0,83.4
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:36:18.869,5.505,46.2,83.4
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:36:18.869,5.505,0.0,83.4
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:36:18.869,5.505,0.0,83.4
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2563801088,2025-02-13 15:36:18.869,5.505,20.0,83.4
18,ns=2;s=Channel2.RX3i.A129,A129,2147522773,ns=2;s=Channel2.RX3i.A13,A13,2147784922,2025-02-13 15:36:18.869,5.505,0.0,83.4
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2565242880,2025-02-13 15:36:18.869,5.505,0.0,83.4
20,ns=2;s=Channel2.RX3i.A132,A132,2147522794,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:36:18.869,5.505,0.0,83.4
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:36:18.869,5.505,12.5,83.4
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:36:18.869,5.505,75.0,83.4
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:36:18.869,5.505,50.0,83.4
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2567864320,2025-02-13 15:36:18.869,5.505,63.6,83.4
25,ns=2;s=Channel2.RX3i.A141,A141,2147784978,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:36:18.869,5.505,11.1,83.4
1,ns=2;s=Channel2.RX3i.A1,A1,2147522877,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:36:24.377,5.508,8.8,81.9
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147522891,2025-02-13 15:36:24.377,5.508,12.5,81.9
3,ns=2;s=Channel2.RX3i.A101,A101,2572386304,ns=2;s=Channel2.RX3i.A102,A102,2147522903,2025-02-13 15:36:24.377,5.508,0.0,81.9
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:36:24.377,5.508,0.0,81.9
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.9
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:36:24.377,5.508,0.0,81.9
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:36:24.377,5.508,0.0,81.9
8,ns=2;s=Channel2.RX3i.A110,A110,2575007744,ns=2;s=Channel2.RX3i.A111,A111,2147785087,2025-02-13 15:36:24.377,5.508,0.0,81.9
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.9
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.9
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.9
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:36:24.377,5.508,100.0,81.9
13,ns=2;s=Channel2.RX3i.A12,A12,2577825792,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.9
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.9
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.9
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:36:24.377,5.508,22.2,81.9
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2580250624,2025-02-13 15:36:24.377,5.508,0.0,81.9
18,ns=2;s=Channel2.RX3i.A129,A129,2147523023,ns=2;s=Channel2.RX3i.A13,A13,2147785173,2025-02-13 15:36:24.377,5.508,0.0,81.9
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2581692416,2025-02-13 15:36:24.377,5.508,12.5,81.8
20,ns=2;s=Channel2.RX3i.A132,A132,2147523046,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.8
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:36:24.377,5.508,25.0,81.8
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:36:24.377,5.508,0.0,81.8
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:36:24.377,5.508,12.5,81.8
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2584313856,2025-02-13 15:36:24.377,5.508,0.0,81.8
25,ns=2;s=Channel2.RX3i.A141,A141,2147785230,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:36:24.377,5.508,14.3,81.8
1,ns=2;s=Channel2.RX3i.A1,A1,2147522877,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:36:24.334,5.463,9.2,81.9
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147522891,2025-02-13 15:36:24.334,5.463,12.5,81.9
3,ns=2;s=Channel2.RX3i.A101,A101,2572386304,ns=2;s=Channel2.RX3i.A102,A102,2147522903,2025-02-13 15:36:24.334,5.463,0.0,81.9
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:36:24.334,5.463,0.0,81.9
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:36:24.334,5.463,0.0,81.9
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:36:24.334,5.463,0.0,81.9
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:36:24.334,5.463,0.0,81.9
8,ns=2;s=Channel2.RX3i.A110,A110,2575007744,ns=2;s=Channel2.RX3i.A111,A111,2147785087,2025-02-13 15:36:24.334,5.463,0.0,81.9
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:36:24.334,5.463,0.0,81.9
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:36:24.334,5.463,0.0,81.9
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:36:24.334,5.463,0.0,81.9
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:36:24.334,5.463,100.0,81.9
13,ns=2;s=Channel2.RX3i.A12,A12,2577825792,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:36:24.334,5.463,0.0,81.9
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:36:24.334,5.463,0.0,81.9
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:36:24.334,5.463,0.0,81.9
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:36:24.334,5.463,22.2,81.9
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2580250624,2025-02-13 15:36:24.334,5.463,0.0,81.9
18,ns=2;s=Channel2.RX3i.A129,A129,2147523023,ns=2;s=Channel2.RX3i.A13,A13,2147785173,2025-02-13 15:36:24.334,5.463,0.0,81.9
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2581692416,2025-02-13 15:36:24.334,5.463,12.5,81.9
20,ns=2;s=Channel2.RX3i.A132,A132,2147523046,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:36:24.334,5.463,16.7,81.8
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:36:24.334,5.463,50.0,81.8
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:36:24.334,5.463,16.7,81.8
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:36:24.334,5.463,0.0,81.8
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2584313856,2025-02-13 15:36:24.334,5.463,0.0,81.8
25,ns=2;s=Channel2.RX3i.A141,A141,2147785230,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:36:24.334,5.463,14.3,81.8
1,ns=2;s=Channel2.RX3i.A1,A1,2147523127,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:36:29.794,5.459,5.0,80.7
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147523141,2025-02-13 15:36:29.794,5.459,16.7,80.7
3,ns=2;s=Channel2.RX3i.A101,A101,2588770304,ns=2;s=Channel2.RX3i.A102,A102,2147523154,2025-02-13 15:36:29.794,5.459,0.0,80.7
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:36:29.794,5.459,0.0,80.7
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:36:29.794,5.459,0.0,80.7
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:36:29.794,5.459,0.0,80.7
8,ns=2;s=Channel2.RX3i.A110,A110,2591391744,ns=2;s=Channel2.RX3i.A111,A111,2147785338,2025-02-13 15:36:29.794,5.459,0.0,80.7
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
13,ns=2;s=Channel2.RX3i.A12,A12,2594275328,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:36:29.794,5.459,14.3,80.7
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2596700160,2025-02-13 15:36:29.794,5.459,0.0,80.7
18,ns=2;s=Channel2.RX3i.A129,A129,2147523275,ns=2;s=Channel2.RX3i.A13,A13,2147785424,2025-02-13 15:36:29.794,5.459,0.0,80.7
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2598141952,2025-02-13 15:36:29.794,5.459,0.0,80.7
20,ns=2;s=Channel2.RX3i.A132,A132,2147523296,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:36:29.794,5.459,0.0,80.7
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:36:29.794,5.459,0.0,80.7
22,ns=2;s=Channel2.RX3i.A136,A136,2147516416,ns=2;s=Channel2.RX3i.A137,A137,2147516416,2025-02-13 15:36:29.794,5.459,16.7,80.7
23,ns=2;s=Channel2.RX3i.A138,A138,2147647488,ns=2;s=Channel2.RX3i.A139,A139,2147516418,2025-02-13 15:36:29.794,5.459,0.0,80.7
24,ns=2;s=Channel2.RX3i.A14,A14,2147516420,ns=2;s=Channel2.RX3i.A140,A140,2600697856,2025-02-13 15:36:29.794,5.459,20.0,80.7
25,ns=2;s=Channel2.RX3i.A141,A141,2147785480,ns=2;s=Channel2.RX3i.A142,A142,2147516420,2025-02-13 15:36:29.794,5.459,0.0,80.7
1,ns=2;s=Channel2.RX3i.A1,A1,2147523127,ns=2;s=Channel2.RX3i.A10,A10,2147647488,2025-02-13 15:36:29.792,5.414,5.0,80.7
2,ns=2;s=Channel2.RX3i.A100,A100,2147516416,ns=2;s=Channel2.RX3i.A1000,A1000,2147523141,2025-02-13 15:36:29.792,5.414,16.7,80.7
3,ns=2;s=Channel2.RX3i.A101,A101,2588770304,ns=2;s=Channel2.RX3i.A102,A102,2147523154,2025-02-13 15:36:29.792,5.414,0.0,80.7
4,ns=2;s=Channel2.RX3i.A103,A103,32768,ns=2;s=Channel2.RX3i.A104,A104,2147745792,2025-02-13 15:36:29.792,5.414,0.0,80.7
5,ns=2;s=Channel2.RX3i.A105,A105,2147516420,ns=2;s=Channel2.RX3i.A106,A106,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
6,ns=2;s=Channel2.RX3i.A107,A107,2147516416,ns=2;s=Channel2.RX3i.A108,A108,2147647488,2025-02-13 15:36:29.792,5.414,0.0,80.7
7,ns=2;s=Channel2.RX3i.A109,A109,2147516418,ns=2;s=Channel2.RX3i.A11,A11,2147516418,2025-02-13 15:36:29.792,5.414,0.0,80.7
8,ns=2;s=Channel2.RX3i.A110,A110,2591391744,ns=2;s=Channel2.RX3i.A111,A111,2147785338,2025-02-13 15:36:29.792,5.414,0.0,80.7
9,ns=2;s=Channel2.RX3i.A112,A112,2147516420,ns=2;s=Channel2.RX3i.A113,A113,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
10,ns=2;s=Channel2.RX3i.A114,A114,2147516416,ns=2;s=Channel2.RX3i.A115,A115,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
11,ns=2;s=Channel2.RX3i.A116,A116,2147516416,ns=2;s=Channel2.RX3i.A117,A117,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
12,ns=2;s=Channel2.RX3i.A118,A118,2147516416,ns=2;s=Channel2.RX3i.A119,A119,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
13,ns=2;s=Channel2.RX3i.A12,A12,2594275328,ns=2;s=Channel2.RX3i.A120,A120,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
14,ns=2;s=Channel2.RX3i.A121,A121,2147516416,ns=2;s=Channel2.RX3i.A122,A122,2147516416,2025-02-13 15:36:29.792,5.414,14.3,80.7
15,ns=2;s=Channel2.RX3i.A123,A123,2147516416,ns=2;s=Channel2.RX3i.A124,A124,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
16,ns=2;s=Channel2.RX3i.A125,A125,2147516416,ns=2;s=Channel2.RX3i.A126,A126,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
17,ns=2;s=Channel2.RX3i.A127,A127,2147516416,ns=2;s=Channel2.RX3i.A128,A128,2596700160,2025-02-13 15:36:29.792,5.414,0.0,80.7
18,ns=2;s=Channel2.RX3i.A129,A129,2147523275,ns=2;s=Channel2.RX3i.A13,A13,2147785424,2025-02-13 15:36:29.792,5.414,0.0,80.7
19,ns=2;s=Channel2.RX3i.A130,A130,2147516416,ns=2;s=Channel2.RX3i.A131,A131,2598141952,2025-02-13 15:36:29.792,5.414,0.0,80.7
20,ns=2;s=Channel2.RX3i.A132,A132,2147523296,ns=2;s=Channel2.RX3i.A133,A133,2147516416,2025-02-13 15:36:29.792,5.414,0.0,80.7
21,ns=2;s=Channel2.RX3i.A134,A134,2147778560,ns=2;s=Channel2.RX3i.A135,A135,2147516420,2025-02-13 15:36:29.792,5.414,0.0,80.7
